Date,Open,High,Low,Close,Volume,EMA20,MACD,MOM_6,RSI,ATR,past_avg,future_avg,mu,sigma,slope,label
2024-10-03,562.0992361787922,564.5166141116738,560.2465802739564,562.5549926757812,40846500.0,559.3672192734693,5.0390294239792865,10.12976869023521,57.498366748707326,6.032455971823764,565.124267578125,566.0192057291666,565.5717366536458,2.353246228850615,0.8949381510416288,2
2024-10-04,567.0429509955953,568.0435956054741,562.8323584481524,567.6671142578125,42939100.0,560.1576854624544,5.085608696622103,9.25287990916786,62.70595228288598,5.993609325957273,563.1626383463541,567.3930257161459,565.27783203125,2.4701304251198954,4.2303873697917425,2
2024-10-07,566.0027030784669,566.6566172003112,561.3760218130078,562.53515625,49964700.0,560.3841112517445,4.654759810500991,8.45388205208269,55.37126143565257,6.0148581201606595,564.6024780273438,570.1439412434896,567.3732096354167,2.6513678066791924,5.541463216145871,2
2024-10-08,565.1308456591693,568.4597364990252,564.2491440127698,567.8553466796875,37398700.0,561.0956574829771,4.688557101401102,8.359769157744608,60.526066197397434,6.008409700793842,564.2524210611979,572.2607828776041,568.256601969401,2.491894493297155,8.00836181640625,2
2024-10-09,567.8454370265796,572.3532962392944,567.2411076686911,571.78857421875,37912200.0,562.1140305054316,4.975367351217869,9.318099386248491,63.85042142891441,5.94439390578023,566.0192057291666,574.6319173177084,570.3255615234375,3.7264729991726293,8.612711588541742,2
2024-10-10,570.4312554050144,572.2244699604879,569.1630950388911,570.7879028320312,44138100.0,562.9401135841554,5.063551255681091,10.436664936417742,62.410360713339344,5.738463978338555,567.3930257161459,575.8373209635416,571.6151733398438,3.947469455187884,8.444295247395758,2
2024-10-11,570.7085744196827,574.9489172202314,570.5698580546086,574.2058715820312,42268000.0,564.0130429172864,5.347595397289979,11.32857051066992,65.28996845702585,5.641363634573139,570.1439412434896,576.735595703125,573.4397684733074,4.070313785110591,6.591654459635379,2
2024-10-14,575.8306855964628,579.8431808838789,575.3452387315617,578.9019775390625,36217200.0,565.4310366907889,5.883813984612175,13.367046797143303,68.82377802607529,5.641074039378458,572.2607828776041,576.0850219726562,574.1729024251301,5.566456451278512,3.8242390950521212,2
2024-10-15,579.1695114121999,579.4766345691163,573.1755606726477,574.4041137695312,54203600.0,566.285615460193,5.8780723037812095,14.684098688546328,62.28325431853675,5.688216886313465,574.6319173177084,577.6734822591146,576.1526997884115,3.7705930052075227,3.04156494140625,2
2024-10-16,574.4041032535349,577.4258104780474,573.5916993280316,576.9006958007812,30725400.0,567.2965754926299,6.005744797887587,15.119570086100339,64.31064276712644,5.555780762292204,575.8373209635416,578.1127115885416,576.9750162760416,3.0452562374084846,2.275390625,2
2024-10-17,580.477244568032,580.6853191555525,576.7620156644388,576.9502563476562,34393700.0,568.215973669299,6.04128511697661,15.984724242251218,64.35160820765448,5.439175242922315,576.735595703125,578.4330444335938,577.5843200683594,2.8494930440763384,1.69744873046875,2
2024-10-18,578.6542969086659,579.9620646428958,577.1781224079018,579.1694946289062,37416800.0,569.2591661416425,6.17731679548524,16.417530777127922,66.22131771099973,5.2657918895164055,576.0850219726562,576.25341796875,576.1692199707031,2.1224217284057403,0.16839599609375,3
2024-10-21,578.4363148470578,579.427042498055,575.2164499813167,578.2183837890625,36439000.0,570.1124249652063,6.137625458996126,15.510352193623135,64.65616747618472,5.19042050574654,577.6734822591146,574.8036499023438,576.2385660807292,1.7595572026049593,-2.8698323567708712,1
2024-10-22,575.6622837872882,579.0803062430451,574.9985131991087,577.9112548828125,34183800.0,570.8551706716449,6.0120834967583505,14.71523773737124,64.12907425831763,5.111232829902958,578.1127115885416,573.3901977539062,575.7514546712239,1.6352322977645661,-4.722513834635379,1
2024-10-23,575.8703137198952,576.3161532176879,569.093710573397,572.630615234375,49314600.0,571.0242606300002,5.423963030209393,13.300753927872847,55.71847039987973,5.375969364153858,578.4330444335938,574.3281046549479,576.3805745442708,2.2854931670735246,-4.104939778645871,1
2024-10-24,574.6022083825129,574.681483526623,571.2238536713916,573.8690795898438,34979900.0,571.295195769033,5.000168219757256,11.14233009410691,57.13825897802103,5.23894511351654,576.25341796875,575.1636149088541,575.708516438802,2.6136871699507616,-1.0898030598958712,1
2024-10-25,576.1180270991449,579.0406856675128,572.7198386240539,573.6708984375,47268200.0,571.5214531660299,4.595343951897007,9.504592283886836,56.82428147021254,5.316223822798138,574.8036499023438,575.4839680989584,575.1438090006511,2.824579354897081,0.6803181966146212,2
2024-10-28,577.1781092588861,577.306908686012,575.1372127964802,575.4443359375,30174700.0,571.895061049027,4.367276147141524,8.205913870462723,58.995679197747535,5.1962085674919845,573.3901977539062,571.4583333333334,572.4242655436199,2.331654215103239,-1.9318644205728788,1
2024-10-29,574.4733698377371,577.5049938494554,573.0665535889564,576.3756103515625,42899700.0,572.3217800302209,4.2131107132310035,6.844508909760748,60.12963590430541,5.1420822598496345,574.3281046549479,567.9148152669271,571.1214599609375,1.9607657674286534,-6.4132893880207575,1
2024-10-30,575.900057964771,577.9112641336919,573.9186026507842,574.6319580078125,41435800.0,572.5417969804677,3.9052183975519483,6.701637363593591,56.95381099347732,5.0599807757823525,575.1636149088541,564.5463256835938,569.8549702962239,1.3404040799334511,-10.617289225260379,1
2024-10-31,570.2232506098582,570.2926088073559,563.1692740005201,563.367431640625,60182500.0,571.6680479004826,2.720893614978877,5.092725258522478,41.649455982807055,5.517316720890213,575.4839680989584,567.2080485026041,571.3460083007812,4.774016642322423,-8.275919596354242,1
2024-11-01,566.0224889002787,570.213247218257,565.328967499654,565.7450561523438,45667500.0,571.103953448279,1.951664545635822,3.083434610366453,45.008406186370294,5.612209496371773,571.4583333333334,573.8129069010416,572.6356201171875,5.5335367198134495,2.3545735677082575,2
2024-11-04,565.8837812272758,567.1915489107644,562.624309204199,564.5264892578125,38217000.0,570.4775282872821,1.2295433909384883,0.5806872182688494,43.622419077430216,5.537568797099888,567.9148152669271,582.3331705729166,575.1239929199219,6.062964449918433,14.418355305989508,2
2024-11-05,565.4478420282325,571.392207431428,565.2299109886702,571.3526000976562,39478300.0,570.5608684596987,1.1943001214517608,-1.1230408255468092,52.45485296893391,5.6324366097081455,564.5463256835938,589.4301147460938,576.9882202148438,5.53750834378273,24.8837890625,2
2024-11-06,583.7367263877744,586.441393442959,579.9620565705283,585.5596313476562,68182000.0,571.9893220680756,2.286402045683303,-0.24626110142799007,64.81126320465889,6.307890662250617,567.2080485026041,591.9795939127604,579.5938212076823,8.401951962301013,24.77154541015625,2
2024-11-07,587.5807707664578,591.1176757282863,587.5014956231886,590.0872802734375,47233200.0,573.7129371352529,3.477161563925165,3.465667392169621,67.69289360748378,6.2543302135634296,573.8129069010416,592.4056193033854,583.1092631022135,11.56282068010292,18.59271240234375,2
2024-11-08,590.6421432207285,594.0799999422925,590.6421432207285,592.6434326171875,46444900.0,575.5158414668657,4.574376626277854,7.547657796275757,69.22514252715357,6.092786603227112,582.3331705729166,592.0753580729166,587.2042643229166,12.593463993103096,9.7421875,2
2024-11-11,594.2483207362625,594.6049681604908,591.4643785924768,593.2080688476562,37586800.0,577.2008155031315,5.426930615152514,12.324914913580187,69.56848030661368,5.881915386426174,589.4301147460938,590.2887369791666,589.8594258626301,12.090075734330707,0.8586222330728788,2
2024-11-12,593.128820212274,593.7331495640901,588.8587864741817,591.3653564453125,43006100.0,578.5498194023869,5.8860436556490185,16.151750885140473,66.94360812314147,5.809947365246337,591.9795939127604,586.6065063476562,589.2930501302083,8.30750451988836,-5.373087565104129,1
2024-11-13,591.830972646838,593.6737115669744,589.4433456119366,591.6526489257812,47388600.0,579.7977079284245,6.201588102848632,17.10075478768124,67.15170228483828,5.697120121660011,592.4056193033854,583.6211140950521,588.0133666992188,2.7640444073551116,-8.784505208333258,1
2024-11-14,591.7814256378922,592.2668724936673,587.1547446119931,587.8482055664062,38904100.0,580.5644219891848,6.074647807993983,16.51342281928919,61.61977920942311,5.655334961661021,592.0753580729166,582.6138916015625,587.3446248372395,1.9388005573108833,-9.461466471354129,1
2024-11-15,584.2518239135525,584.7274142583682,578.4461749617711,580.3186645507812,75988800.0,580.5410165188606,5.30531925883588,13.89817172292851,52.4163811956685,5.922956079016314,590.2887369791666,584.1825561523438,587.2356465657551,4.873797701961576,-6.106180826822879,1
2024-11-18,580.7843146541127,584.0240133120835,579.912529982768,582.6964721679688,37084100.0,580.7462980092519,4.831792151221634,11.178310591542186,54.71655382078025,5.793565168323402,586.6065063476562,586.0054728190104,586.3059895833333,5.268901572097776,-0.6010335286458712,1
2024-11-19,579.2884042111006,585.5596668949097,578.6147166442283,584.8265380859375,49412000.0,581.1348923022696,4.575651759496054,8.755231632296727,56.73421644491328,5.875806959920399,583.6211140950521,587.7260335286459,585.673573811849,4.636833562555506,4.10491943359375,2
2024-11-20,584.9057757265481,585.3119474433167,579.2090919252475,585.024658203125,50032600.0,581.5053461975892,4.338632239606454,6.310955660336504,56.926454743266376,5.892024714073884,582.6138916015625,590.0476684570312,586.3307800292969,3.967062448675278,7.43377685546875,2
2024-11-21,587.8977668419427,589.6017892447042,582.0029256803672,588.1652221679688,46750300.0,582.1396200995301,4.354019402249037,4.930313076521088,59.96326556267682,6.013941774806961,584.1825561523438,592.3528035481771,588.2676798502605,3.005780745350089,8.170247395833371,2
2024-11-22,588.1553378190617,590.6223004102239,587.6501175222468,589.9882202148438,38226400.0,582.887105824798,4.461880762449141,5.7013756695313305,61.65331045266736,5.796673282890547,586.0054728190104,593.44921875,589.7273457845051,3.5207808158633456,7.443745930989621,2
2024-11-25,593.9611014741124,595.2886427548735,589.6811504715163,591.9895629882812,42441400.0,583.7540065070345,4.655191157495892,7.036157828646992,63.47610066280289,5.783160354352455,587.7260335286459,595.1070149739584,591.4165242513021,3.528447256750948,7.3809814453125,2
2024-11-26,593.2477448833076,595.7543150327024,592.5245330000025,595.0806274414062,45621300.0,584.8327323103081,5.000175199363184,8.730656570287238,66.1522473542042,5.6389883322145025,590.0476684570312,596.0911051432291,593.0693868001301,4.015309053636167,6.043436686197879,2
2024-11-27,594.8923567552214,595.2786945887843,591.7418500301525,593.2774658203125,34000200.0,585.6369926445942,5.069637835617868,10.309533865625099,63.24123275876183,5.488835205530028,592.3528035481771,597.7686971028646,595.0607503255209,3.6486070180338084,5.4158935546875,2
2024-11-29,594.0997341515284,597.7555217105382,593.8223618450431,596.9629516601562,30177400.0,586.7156554079811,5.360285348846446,11.629510901018193,66.48727589238425,5.416636683008292,593.44921875,599.4562174479166,596.4527180989583,3.240556145271283,6.006998697916629,2
2024-12-02,597.37898387929,598.7165024027554,596.8836200859798,598.0328979492188,31746000.0,587.7934880309562,5.612266604790193,12.767991608508169,67.3876587936457,5.160654228277383,595.1070149739584,600.4568481445312,597.7819315592449,3.0520095461937653,5.349833170572879,2
2024-12-03,597.7951044978051,598.5579235840632,596.7548526753004,598.3102416992188,26906600.0,588.7950836184098,5.767854650275467,13.17492842625245,67.63042908536882,4.920826848312058,596.0911051432291,601.7448120117188,598.9179585774739,2.6007970526999094,5.653706868489621,2
2024-12-04,600.0143670916415,602.273194597734,599.3406795733608,602.0255126953125,42787600.0,590.0551244828767,6.120398473061755,13.764366858252856,70.76953574960464,4.852407280469429,597.7686971028646,600.7607014973959,599.2646993001302,3.003536832137689,2.99200439453125,2
2024-12-05,602.0255176569135,602.8379215598571,600.6781426092477,601.0347900390625,28762200.0,591.1008069167992,6.247827883315267,14.73643749931216,68.85204939111316,4.660076685479426,599.4562174479166,599.4859822591146,599.4710998535156,3.1125376899672292,0.029764811197992458,2
2024-12-06,601.80756893048,603.4224597376833,601.3914802745837,602.1741333007812,31241500.0,592.1554094295593,6.367353204154483,15.35895854260616,69.8633225560084,4.497761900703811,600.4568481445312,599.3704223632812,599.9136352539062,2.258042242858219,-1.08642578125,1
2024-12-09,602.0552810191066,602.2236877862599,598.4787687569694,599.0731811523438,34742700.0,592.8142448317293,6.141066566712652,15.191854241234068,63.792675519252356,4.443987409888573,601.7448120117188,599.2548421223959,600.4998270670574,1.8662011541963741,-2.4899698893228788,1
2024-12-10,599.7568097134952,600.1828153588143,596.5468617112069,597.2106323242188,37234500.0,593.2329484024426,5.745213407878282,14.706325827772616,60.397945815062826,4.386270712582773,600.7607014973959,599.7204996744791,600.2406005859375,2.0683468515342285,-1.0402018229167425,1
2024-12-11,600.1630383800433,602.7884304302338,599.8856056065611,601.8274536132812,28677700.0,594.0514727082368,5.737892962815067,13.970221834258496,65.32384380858119,4.47137981211365,599.4859822591146,599.4992065429688,599.4925944010417,2.0006937827783213,0.013224283854128771,3
2024-12-12,600.9555775780522,601.5301560606846,598.7264404296875,598.7264404296875,31543800.0,594.4967077293275,5.419394206734637,12.844991841497631,59.931608152379866,4.373496481505086,599.3704223632812,599.4859822591146,599.428202311198,1.9696897990852338,0.11555989583337123,2
2024-12-13,600.777301060768,601.5005129311277,597.2205620137203,598.6076049804688,35904700.0,594.8882217532457,5.098618915204042,11.54510900161904,59.728136841663364,4.366814655498109,599.2548421223959,593.5647176106771,596.4097798665365,1.965818863078746,-5.69012451171875,1
2024-12-16,600.3809211894165,602.1444453296839,599.5982681600832,601.16357421875,43695200.0,595.485874369008,4.993090305062083,10.924155402048314,62.664210110487744,4.307530776477897,599.7204996744791,586.7319946289062,593.2262471516926,1.7307320146889738,-12.988505045572879,1
2024-12-17,598.5877190044964,599.5586127152293,597.2997852012516,598.686767578125,55773500.0,595.7907213413049,4.655929863618212,10.256338509075704,58.23363379354422,4.275834936550793,599.4992065429688,583.0496826171875,591.2744445800781,1.7539142571927693,-16.44952392578125,1
2024-12-18,598.3796413211339,600.7871021522338,580.4574127554304,580.8438110351562,108248700.0,594.3672060740527,2.915344040100649,7.680818041409793,37.60576140648978,5.422538826568841,599.4859822591146,586.4880167643229,592.9869995117188,7.865187909134676,-12.997965494791742,1
2024-12-19,585.8766419728512,587.5014497021764,580.4177233806457,580.6654052734375,85919500.0,593.0622726644704,1.5041821057534435,3.9403508436703305,37.4628692720638,5.541195076208972,593.5647176106771,592.1760457356771,592.8703816731771,9.623467144111952,-1.388671875,1
2024-12-20,578.3155242409914,592.2124929094322,577.4605847282822,587.6398315429688,125716700.0,592.5458497005178,0.9377937159482599,0.5336266582539793,46.08728075680294,6.199103155133325,586.7319946289062,595.5525512695312,591.1422729492188,9.392258934472531,8.820556640625,2
2024-12-23,587.3813894981963,591.7651768174416,584.170527544758,591.1588134765625,57635800.0,592.413751012522,0.7640715281431767,-2.725307287550436,49.84560098625244,6.298785020672628,583.0496826171875,595.6585693359375,589.3541259765625,8.694421749725288,12.60888671875,2
2024-12-24,592.5206168084125,597.7692934996265,591.9340935091342,597.7294921875,33160100.0,592.9200120768056,1.1434137393889614,-4.221415269332169,56.01178849257615,6.321048949414871,586.4880167643229,591.324462890625,588.9062398274739,7.890502082288027,4.836446126302121,3
2024-12-26,595.9402471287322,598.9025328618192,594.5286958920398,597.7693481445312,41219100.0,593.3818536070652,1.430768212129351,-3.4002112191299148,56.04708754504329,6.181962379440909,592.1760457356771,586.2679850260416,589.2220153808594,7.681938476640372,-5.9080607096354925,1
2024-12-27,593.9918131022456,594.2304389583717,587.2521039804407,591.4768676757812,64969300.0,593.2004263755143,1.137634178027156,-2.0859826392271543,49.318145356873494,6.491625364058743,595.5525512695312,582.8318481445312,589.1921997070312,6.4718639185119216,-12.720703125,1
2024-12-30,584.3991760465713,588.2262908200153,580.9397987194927,584.7271728515625,56578800.0,592.3934498494237,0.35656907498344026,-1.9079159545842685,43.31135514608769,6.780585620646584,595.6585693359375,584.0678100585938,589.8631896972656,5.265445226974362,-11.59075927734375,1
2024-12-31,586.4071285917476,587.1328351597793,580.949737539049,582.5999145507812,57052700.0,591.460732201934,-0.4291358026771377,-2.4287177377724447,41.59199729083582,6.737907906366852,591.324462890625,587.1427612304688,589.2336120605469,6.343882865571978,-4.18170166015625,1
2025-01-02,585.8902518139051,587.619910089809,577.0530255434378,581.16845703125,50204000.0,590.4805155190116,-1.1540164542235516,-4.668248163485032,40.428943456652334,7.011406237795732,586.2679850260416,588.4648640950521,587.3664245605469,7.475704931660263,2.1968790690104925,2
2025-01-03,584.041321201932,589.0811625401365,582.9478165136304,588.43505859375,37888500.0,590.2857100975581,-1.1291197864411515,-6.645413161065676,48.328120803579694,7.075784757159355,582.8318481445312,587.6497395833334,585.2407938639324,6.224248540471177,4.817891438802121,2
2025-01-06,592.7293985094617,596.139024063344,590.0752091491731,591.8247680664062,47679400.0,590.4322870469722,-0.8263422137338239,-6.272135547031326,51.55519942742733,7.120654808047543,584.0678100585938,582.7225138346354,583.3951619466145,4.547365894463576,-1.3452962239583712,1
2025-01-07,593.8725494454198,594.2006069194122,583.2957750504285,585.134765625,60393100.0,589.9277611972606,-1.1133817208844903,-5.649735609140862,45.51368554650377,7.390953169542983,587.1427612304688,580.3235066731771,583.733133951823,3.9086729427206386,-6.819254557291629,1
2025-01-08,585.2043978050098,587.0732394943316,581.7251802921057,585.9896850585938,47304700.0,589.5527063269114,-1.2573834116032003,-5.649649084079556,46.37844693753371,7.245032171877473,588.4648640950521,577.9046020507812,583.1847330729167,3.8830630053544652,-10.560262044270871,1
2025-01-10,582.4011000274055,582.470691654181,575.1146079458084,577.0430908203125,73105000.0,588.3613143739021,-2.0695645226377337,-6.261514394182541,39.34159989300078,7.5043210962280344,587.6497395833334,581.9769490559896,584.8133443196615,5.241004178487399,-5.67279052734375,1
2025-01-13,572.3511203282558,578.2955919136582,571.9335705869851,577.937744140625,47910100.0,587.3685933993042,-2.610935618008739,-8.23132138967253,40.31680439752072,7.422728255545541,582.7225138346354,585.3733317057291,584.0479227701823,5.837131460156009,2.65081787109375,2
2025-01-14,580.8900687914388,581.526283047168,574.9157463297618,578.7329711914062,48420600.0,586.5461531890282,-2.9418955933166444,-10.985561103405757,41.22138064152817,7.364714574249879,580.3235066731771,590.4728800455729,585.398193359375,5.837684328475493,10.149373372395758,2
2025-01-15,586.8246676759398,590.4132171193324,585.7013727042602,589.2601318359375,56900200.0,586.8046273458767,-2.3278953448538005,-11.09200755172344,51.66516980518969,7.672966813798188,577.9046020507812,593.8758748372396,585.8902384440105,5.0885426731321015,15.971272786458371,2
2025-01-16,590.6418375533192,590.8207614434976,587.4210861846398,588.1268920898438,43319700.0,586.9305573214926,-1.910713188682621,-10.048724391108635,50.62242768920227,7.367731702731023,581.9769490559896,598.7799072265625,590.3784281412761,5.542442884057308,16.80295817057288,2
2025-01-17,593.4153025943957,595.8010151082805,592.0732824246488,594.0316162109375,58070600.0,587.606848644297,-1.0910544391316535,-7.013875325759045,55.64560190267498,7.389616796710001,585.3733317057291,602.8124796549479,594.0929056803385,7.183466208816644,17.43914794921875,2
2025-01-21,597.1032436422324,599.4790665392256,595.1151195120758,599.4691162109375,42532900.0,588.7365884125485,-0.0026773055616331476,-2.688750050580893,59.71028799774377,7.250890620394154,590.4728800455729,604.4427286783854,597.4578043619791,8.445346402979645,13.9698486328125,2
2025-01-22,602.3220575789143,604.2107997343253,601.7653852603825,602.8389892578125,48196000.0,590.0796742073355,1.118892114001028,2.0529257841509434,62.032497034013055,7.071661542036557,593.8758748372396,602.1000773111979,597.9879760742188,8.670473137316016,8.224202473958258,2
2025-01-23,602.2027762737087,606.1293334960938,601.9244704502144,606.1293334960938,41152100.0,591.6082131872172,2.247341289487167,5.0637048220462475,64.20208545583928,6.866890220882474,598.7799072265625,600.3671061197916,599.573506673177,7.351433871889634,1.5871988932291288,2
2025-01-24,606.1889641125276,607.1532358314879,603.1968276944665,604.35986328125,34604700.0,592.8226560533155,2.9646888452851954,8.053389834378095,62.14543193511057,6.658998643463827,602.8124796549479,598.3259887695312,600.5692342122395,6.888693487652866,-4.486490885416629,1
2025-01-27,591.2781141094356,596.1291423298717,591.1091405297034,595.81103515625,70361100.0,593.1072635869283,2.810969856576662,8.201194121623871,53.26731577602201,7.129836079755455,604.4427286783854,600.2047526041666,602.323740641276,4.835830991185832,-4.23797607421875,1
